PL,"54.4678,17.0275"
CA,"45.4,-71.9"
JP,"35.685,139.7514"
TR,"39.9086,41.2769"
CL,"-30.0,-71.0"
DE,"50.8167,12.8"
US,"35.1689,-84.6111"
AR,"-34.7689,-58.6471"
US,"44.8155,-122.7292"
VE,"10.5,-66.9167"
CA,"46.05,-71.9667"
DE,"48.1,11.45"
CL,"-33.45,-70.6667"
US,"39.8418,-77.2291"
UA,"47.85,35.2833"
US,"36.7411,-119.7499"
BR,"-9.6667,-35.7167"
US,"37.6936,-97.4804"
DE,"50.9333,6.95"
US,"30.4506,-87.2755"
CA,"46.8,-71.25"
AR,"-27.4806,-58.8341"
US,"39.1447,-119.7818"
US,"31.2889,-89.3427"
VE,"9.4375,-64.4731"
JP,"35.685,139.7514"
US,"40.6805,-80.5948"
PH,"14.6488,121.0509"
US,"41.8119,-87.6873"
KR,"37.0,127.5"
US,"36.6859,-121.6293"
MN,"47.9167,106.9167"
IT,"42.8333,12.8333"
IN,"28.6667,77.2167"
TW,"25.0392,121.525"
RO,"45.3833,22.3333"
PK,"33.6007,73.0679"
UA,"50.9216,34.8003"
RO,"44.3833,27.8333"
US,"38.2733,-77.1739"
RO,"46.2333,24.5667"
FR,"43.2854,5.3761"
AR,"-34.5875,-58.6725"
BY,"53.9139,30.3364"
IR,"36.4145,50.226"
IN,"12.9833,77.5833"
IT,"41.9,12.4833"
CA,"43.6667,-79.4167"
CA,"43.6667,-79.4167"
HR,"45.8,16.0"
US,"42.9624,-75.9603"
AR,"-34.7806,-58.8374"
US,"34.0416,-118.2988"
BE,"50.7833,5.4667"
KR,"37.0,127.5"
US,"32.8098,-96.7993"
IT,"41.9,12.4833"
IN,"18.975,72.8258"
US,"38.3627,-81.6285"
IN,"17.3753,78.4744"
JP,"35.685,139.7514"
US,"39.8062,-86.1407"
JP,"35.2836,139.6672"
KR,"37.5985,126.9783"
JP,"35.6706,139.8886"
US,"38.8118,-121.2636"
US,"36.1737,-94.08"
US,"42.5144,-83.0159"
FR,"48.8667,2.3333"
BG,"41.9403,25.5694"
AT,"47.2667,11.4"
BG,"42.2,24.3333"
PL,"54.0994,22.9331"
TW,"25.0392,121.525"
US,"39.8902,-75.3273"
US,"40.7921,-73.9439"
DE,"52.5167,13.4"
DE,"49.3,10.5833"
RU,"56.0091,92.8628"
BG,"43.0,25.0"
US,"29.5861,-90.7153"
KR,"37.5985,126.9783"
CA,"48.1667,-65.8333"
JP,"38.3931,140.8861"
ES,"36.5105,-4.8857"
JP,"35.685,139.7514"
GB,"51.5142,-0.0931"
RO,"47.1333,24.4833"
GB,"50.3964,-4.1386"
US,"32.7977,-117.2335"
US,"41.7853,-87.7734"
PL,"50.0783,19.2253"
FJ,"-18.0,175.0"
US,"36.8788,-93.7206"
PK,"24.9056,67.0822"
US,"25.7615,-80.2939"
SE,"59.3333,18.05"
US,"39.0807,-77.1302"
KG,"41.0,75.0"
IN,"17.3753,78.4744"
JP,"34.8667,134.55"
PT,"38.7167,-9.1333"
US,"35.7288,-82.5138"
IN,"13.3333,79.5833"
VE,"10.5,-66.9167"
HK,"22.2833,114.15"
CA,"49.9,-119.4833"
US,"40.0956,-74.1095"
HU,"47.5,19.0833"
IR,"32.0,53.0"
ES,"43.2609,-2.9388"
JP,"32.75,129.8667"
TR,"39.9117,32.8403"
US,"34.1882,-118.4582"
JP,"35.2836,139.6672"
RU,"53.2007,45.0046"
US,"38.8718,-77.1721"
RU,"55.1544,61.4297"
PT,"38.7167,-9.1333"
KR,"37.0,127.5"
AR,"-34.5875,-58.6725"
US,"46.4851,-95.1448"
KG,"42.8731,74.6003"
US,"34.0416,-118.2988"
US,"38.6356,-88.6317"
ES,"37.2714,-6.9495"
ES,"36.168,-5.3472"
BG,"43.2333,26.3333"
US,"40.6525,-73.9554"
US,"37.7186,-121.9164"
PL,"50.5627,20.0499"
VE,"10.5,-66.9167"
US,"40.4456,-79.9794"
US,"42.7324,-71.1862"
CA,"42.9833,-81.25"
US,"32.7736,-115.6022"
JP,"35.8506,139.8914"
US,"30.6809,-88.1268"
CA,"44.3833,-79.7"
US,"40.9435,-73.8713"
VE,"10.5,-66.9167"
BR,"-23.4507,-46.5262"
TW,"25.0392,121.525"
US,"39.1191,-88.5702"
AR,"-34.7609,-58.4063"
US,"42.3522,-71.2099"
ES,"41.3984,2.1741"
PL,"52.25,21.0"
AR,"-34.5875,-58.6725"
RO,"47.1667,27.6"
AR,"-34.5875,-58.6725"
US,"47.5951,-122.3326"
RO,"44.4333,26.1"
US,"39.8939,-76.558"
IN,"30.7343,76.7933"
JP,"34.6667,135.5"
RS,"43.3247,21.9033"
IN,"22.5697,88.3697"
JP,"35.685,139.7514"
US,"43.374,-124.1477"
CL,"-33.45,-70.6667"
US,"46.8817,-68.2388"
IR,"32.0,53.0"
RO,"45.0167,26.45"
US,"41.7697,-87.5645"
GB,"51.35,-0.7333"
IR,"32.7026,51.1537"
RU,"56.8519,60.6122"
JP,"34.75,135.5333"
US,"38.3633,-81.8089"
PL,"53.4395,14.5939"
IN,"28.6667,77.2167"
US,"41.4737,-81.5798"
US,"40.869,-73.9023"
VE,"10.5,-66.9167"
US,"33.7545,-117.9464"
US,"34.2187,-84.854"
JP,"35.6047,140.1233"
PA,"8.1,-80.9833"
SY,"35.0,38.0"
SE,"59.3333,18.05"
US,"40.8309,-73.907"
JP,"35.685,139.7514"
US,"41.0057,-73.7437"
VE,"10.6317,-71.6406"
GB,"50.9,-1.4"
US,"44.4929,-73.2253"
UA,"50.6231,26.2274"
US,"32.8594,-117.2073"
BR,"-23.9667,-46.3833"
GB,"52.3333,-2.0667"
US,"45.5314,-94.1607"
BY,"53.0,28.0"
US,"33.9846,-83.6978"
US,"34.0599,-118.3103"
US,"35.6767,-81.385"
US,"30.4203,-84.2539"
RO,"46.7667,23.6"
US,"42.2711,-89.0593"
US,"39.9968,-75.1485"
AR,"-51.6226,-69.2181"
RO,"44.95,26.0167"
JP,"34.6667,133.9167"
US,"32.3573,-86.2727"
BG,"41.8833,23.5333"
IN,"17.3753,78.4744"
US,"45.3449,-84.915"
AR,"-34.5875,-58.6725"
CA,"43.3167,-79.8"
DE,"51.3667,7.7"
BG,"42.9333,25.8833"
CZ,"50.0833,14.4667"
US,"39.5925,-86.1111"
US,"32.3573,-86.2727"
US,"28.7313,-81.5158"
US,"35.1359,-90.0027"
LT,"54.9,23.9"
US,"45.4741,-122.3787"
US,"40.728,-73.9453"
PT,"38.7167,-9.1333"
DE,"50.1167,8.6833"
US,"40.826,-83.3137"
CZ,"50.0833,14.4667"
BR,"-25.4167,-49.25"
AR,"-34.5468,-58.6984"
US,"33.952,-118.3477"
US,"36.4505,-94.2314"
CA,"45.6,-73.5333"
VE,"10.2333,-67.4833"
US,"44.4735,-69.0551"
US,"39.7437,-104.9793"
CA,"43.8667,-79.2667"
US,"40.8719,-73.4347"
US,"42.3056,-77.6315"
US,"41.8471,-87.6248"
IT,"45.6486,13.78"
TR,"41.0186,28.9647"
IN,"20.2333,85.8333"
GB,"53.8,-1.5833"
IT,"45.0167,9.6667"
SE,"59.3333,13.4333"
BR,"-23.4833,-47.45"
DZ,"36.9,7.7667"
FR,"46.0,2.0"
BY,"53.0,28.0"
KR,"37.0,127.5"
JP,"38.25,140.8833"
AR,"-34.5875,-58.6725"
PT,"41.1336,-8.6174"
US,"33.5855,-84.3279"
CL,"-34.1708,-70.7444"
US,"40.759,-124.1337"
US,"36.0402,-95.8796"
JP,"35.685,139.7514"
JP,"35.685,139.7514"
BR,"-23.6,-46.5667"
US,"33.2844,-95.9206"
PL,"52.25,21.0"
UA,"49.9808,36.2527"
IT,"45.65,11.4"
EC,"-2.1667,-79.9"
LT,"55.9333,23.3167"
AU,"-27.5,153.0167"
IR,"36.297,59.6062"
NL,"51.5769,5.1063"
IT,"44.1433,12.2497"
US,"45.106,-95.0278"
PL,"52.4167,16.9667"
US,"36.3981,-97.9662"
UA,"49.9808,36.2527"
IL,"32.0678,34.7647"
IN,"12.9833,77.5833"
US,"40.914,-79.932"
US,"41.6162,-70.4931"
US,"38.2357,-84.9592"
TR,"41.0186,28.9647"
BE,"50.4667,4.8667"
US,"40.8182,-81.4918"
IN,"18.975,72.8258"
US,"41.0849,-74.3871"
IT,"37.5,15.1"
DE,"54.0833,12.1333"
IN,"18.975,72.8258"
HK,"22.2833,114.15"
US,"29.4289,-98.5268"
US,"37.9876,-122.1532"
CA,"52.3167,-106.5667"
IN,"28.6667,77.2167"
US,"47.2994,-111.3441"
CA,"45.5,-73.5833"
CA,"43.7,-79.5667"
US,"40.116,-75.0138"
MA,"34.0389,-6.8166"
US,"42.2658,-83.1314"
JP,"36.65,138.1833"
JP,"36.0667,136.2167"
BR,"-23.95,-46.3333"
IN,"12.9833,77.5833"
BA,"43.9508,18.2708"
US,"34.4787,-78.6438"
US,"41.9137,-90.2711"
VE,"10.5,-66.9167"
US,"42.0463,-88.1169"
KR,"35.1028,129.0403"
IT,"43.9,12.9167"
US,"42.2931,-96.7064"
US,"44.8264,-95.9617"
FR,"48.8544,2.4827"
FR,"47.3948,0.704"
AR,"-33.0094,-58.5172"
TW,"24.1433,120.6814"
IN,"18.975,72.8258"
US,"39.9553,-82.0718"
DK,"56.1701,9.5652"
BR,"-22.9,-43.2333"
IT,"40.8167,14.5667"
IT,"42.8333,12.8333"
US,"36.7695,-119.7951"
US,"37.6228,-122.4364"
US,"38.0,-97.0"
VE,"10.6317,-71.6406"
TR,"37.8714,32.4846"
US,"30.2793,-81.5851"
DZ,"28.0,3.0"
CA,"49.2167,-68.15"
US,"44.2195,-106.6002"
CA,"45.4167,-75.7"
US,"37.668,-121.0041"
TR,"41.0186,28.9647"
BR,"-25.4167,-49.25"
US,"32.3525,-84.847"
US,"30.5174,-97.6304"
IN,"28.6667,77.2167"
JP,"35.1667,136.9167"
US,"34.0091,-84.0088"
CA,"46.05,-73.1167"
CA,"46.15,-60.1667"
PL,"54.1936,16.1849"
JP,"35.685,139.7514"
US,"25.8857,-80.3156"
BE,"51.1167,3.7"
US,"44.0861,-70.2434"
CA,"44.7333,-65.5167"
JP,"35.8203,139.8044"
VE,"10.6317,-71.6406"
US,"38.849,-89.9385"
DK,"55.6667,12.5833"
BR,"-28.2667,-52.4"
PE,"-12.05,-77.05"
JP,"35.685,139.7514"
US,"30.388,-87.7199"
BR,"-22.9,-47.0833"
PL,"53.2304,18.68"
FR,"43.5995,1.4332"
ES,"43.2207,-2.0203"
CA,"48.4167,-71.25"
US,"43.1751,-78.7378"
CA,"45.4167,-75.7"
CA,"46.5,-80.9667"
SE,"59.3333,18.05"
NG,"6.4531,3.3958"
TW,"24.1433,120.6814"
PL,"53.4395,14.5939"
KR,"37.5985,126.9783"
CA,"43.1667,-79.2333"
MX,"28.2167,-105.3167"
US,"36.3316,-92.4103"
ES,"39.4667,-0.3667"
BA,"44.5428,18.6694"
US,"35.2326,-81.1766"
IT,"42.8333,12.8333"
IN,"22.5697,88.3697"
JP,"35.685,139.7514"
IN,"12.9833,77.5833"
CA,"43.6667,-79.4167"
US,"43.4588,-88.8052"
RU,"54.7852,56.0456"
DK,"56.1534,10.2255"
PL,"53.1333,23.15"
BA,"43.85,18.3833"
SE,"62.3833,17.3"
CA,"46.3667,-71.2333"
BA,"43.85,18.3833"
CA,"49.05,-122.3"
CA,"46.3667,-71.2333"
US,"25.8857,-80.3156"
US,"39.7449,-84.1786"
US,"32.4669,-100.4257"
CA,"46.5,-80.9667"
RO,"44.4333,26.1"
KR,"37.5985,126.9783"
IT,"41.9,12.4833"
BR,"-22.9,-43.2333"
AT,"48.2,16.3667"
US,"42.2462,-83.179"
OM,"23.6133,58.5933"
US,"38.2832,-122.0085"
CA,"45.3833,-73.75"
KR,"37.5985,126.9783"
IN,"22.5697,88.3697"
UA,"47.85,35.2833"
RU,"46.9581,142.7337"
LV,"56.95,24.1"
US,"26.4561,-80.1143"
TR,"37.8714,32.4846"
US,"36.8339,-76.34"
JP,"36.0,138.0"
US,"30.1346,-93.273"
CA,"44.5667,-80.85"
CL,"-29.9078,-71.2542"
US,"47.2166,-122.4515"
US,"40.9058,-74.1173"
JP,"35.685,139.7514"
US,"44.9435,-123.9487"
US,"40.734,-74.1868"
US,"34.6008,-78.9673"
IN,"22.3,73.2"
BG,"43.99,22.8725"
US,"35.8896,-78.9244"
CA,"49.8833,-97.1667"
US,"38.1165,-121.1676"
LT,"54.6833,25.3167"
US,"40.8133,-89.4087"
PK,"31.5497,74.3436"
AR,"-34.7242,-58.2526"
TR,"41.0186,28.9647"
US,"32.8098,-96.7993"
US,"41.822,-71.4219"
GB,"51.5142,-0.0931"
US,"37.8006,-121.9286"
ES,"43.4647,-3.8044"
US,"44.2935,-94.7601"
TR,"37.7644,30.5522"
CZ,"49.8119,18.2553"
US,"25.8857,-80.3156"
US,"43.4183,-70.4984"
US,"41.1566,-85.111"
US,"41.2314,-80.7567"
CO,"9.3047,-75.3978"
US,"45.5184,-122.6554"
US,"31.8581,-81.5854"
IE,"53.3331,-6.2489"
BR,"-23.3467,-47.8484"
CL,"-29.9078,-71.2542"
BR,"-23.5167,-46.1833"
IT,"45.4167,11.8833"
US,"38.0,-97.0"
US,"40.2379,-76.9228"
US,"32.4643,-82.9495"
TR,"41.0186,28.9647"
JP,"34.3403,134.0433"
US,"42.5028,-83.7694"
UY,"-34.8581,-56.1708"
DE,"52.5167,13.4"
US,"39.9641,-83.0846"
CA,"44.1667,-77.3833"
IN,"23.0333,72.6167"
US,"42.6284,-73.5289"
JP,"33.5833,130.4"
AR,"-31.4135,-64.1811"
US,"30.1145,-95.4729"
RO,"45.45,28.05"
IN,"28.6,77.2"
ES,"43.3333,-8.3167"
DJ,"11.5,43.0"
US,"29.6694,-82.3572"
CA,"43.1,-79.05"
US,"39.8716,-75.9228"
JP,"35.45,139.4667"
GB,"54.5728,-1.1628"
JP,"34.9833,136.9833"
IN,"17.3753,78.4744"
AR,"-31.6295,-60.701"
US,"44.6196,-92.1879"
US,"29.5711,-97.9299"
US,"34.2499,-88.7168"
DE,"51.1833,7.2"
US,"33.7242,-84.4683"
US,"32.8796,-96.7043"
US,"42.5797,-84.4603"
US,"41.6654,-83.5811"
DE,"51.5,12.0"
IT,"42.8333,12.8333"
US,"40.4344,-80.0248"
US,"33.5054,-86.7987"
VE,"10.5,-66.9167"
JP,"35.685,139.7514"
JP,"37.4,140.3833"
US,"34.2321,-77.8835"
US,"42.1955,-71.8463"
BR,"-10.0,-55.0"
JP,"35.685,139.7514"
TW,"25.0392,121.525"
VE,"10.1806,-68.0039"
BR,"-22.9,-43.2333"
CL,"-33.45,-70.6667"
US,"38.7915,-82.9217"
US,"37.5488,-122.3124"
PL,"51.3665,19.3745"
AR,"-32.8908,-68.8272"
US,"33.6534,-112.2462"
US,"29.9105,-98.1723"
BG,"42.0167,24.8667"
US,"33.5855,-84.3279"
CA,"46.0833,-64.7667"
US,"34.0879,-83.9372"
US,"41.813,-87.7134"
US,"41.8406,-87.7588"
JP,"34.6667,135.5"
TR,"41.0186,28.9647"
US,"32.4845,-84.9494"
US,"40.6963,-73.6207"
US,"33.9814,-78.4121"
IL,"32.0678,34.7647"
CL,"-41.4698,-72.9447"
US,"40.8686,-75.1641"
US,"47.9469,-122.1974"
IN,"19.8833,75.3333"
JP,"35.0,135.75"
BD,"24.0,90.0"
PL,"52.25,21.0"
AR,"-34.5243,-58.483"
CA,"43.6667,-79.4167"
CA,"43.25,-79.8333"
RO,"45.7,27.1833"
IN,"28.6667,77.2167"
US,"42.4721,-71.666"
JP,"34.9167,137.15"
US,"32.4814,-84.9033"
SE,"57.7167,11.9667"
JP,"35.45,139.65"
US,"41.2212,-82.5746"
US,"33.5336,-80.874"
DE,"51.45,7.0167"
RU,"60.0,100.0"
US,"36.5054,-79.7394"
SG,"1.2931,103.8558"
VE,"10.5,-66.9167"
US,"40.5767,-73.99"
ES,"40.4086,-3.6922"
US,"39.3335,-83.0168"
KR,"37.5985,126.9783"
IT,"42.8333,12.8333"
US,"40.6265,-106.9272"
ES,"37.6051,-0.9862"
IT,"45.45,11.0"
US,"41.0912,-74.1707"
CN,"31.0456,121.3997"
US,"28.505,-81.7897"
CL,"-33.45,-70.6667"
US,"43.2456,-75.4802"
HK,"22.2833,114.15"
KR,"37.5985,126.9783"
US,"42.6706,-73.7791"
RO,"45.15,26.8333"
US,"40.5286,-86.1675"
US,"41.8675,-87.6744"
US,"39.7427,-105.1187"
US,"32.5329,-85.5078"
US,"34.9184,-92.1362"
US,"40.6793,-76.7874"
CL,"-33.45,-70.6667"
PH,"14.6488,121.0509"
RS,"45.2517,19.8369"
BR,"-19.5333,-40.6167"
JP,"34.7,137.7333"
PH,"14.6488,121.0509"
US,"38.0,-97.0"
US,"39.0399,-95.717"
US,"27.3714,-80.302"
US,"34.2049,-118.8494"
US,"38.0,-97.0"
US,"41.6768,-86.2161"
JP,"35.45,139.65"
CA,"46.0333,-73.4333"
RU,"55.7522,37.6156"
PT,"39.5,-8.0"
IT,"45.1667,10.4333"
BR,"-20.8,-49.3833"
US,"43.0522,-87.965"
JP,"39.7181,140.1033"
US,"36.7695,-119.7951"
US,"41.9874,-91.6838"
GU,"13.4443,144.7863"
DK,"55.5406,11.2286"
VE,"10.5,-66.9167"
IN,"18.975,72.8258"
US,"40.8309,-73.907"
RO,"44.4333,24.3667"
AR,"-34.7073,-58.2718"
CA,"45.45,-73.4833"
AR,"-31.4135,-64.1811"
US,"36.2788,-86.2712"
US,"35.1862,-80.7479"
CA,"45.7667,-73.35"
HU,"47.5333,21.6333"
US,"32.1615,-81.8736"
CA,"43.6667,-79.4167"
TW,"24.9869,121.3056"
KR,"35.1028,129.0403"
US,"40.2482,-79.1972"
GB,"53.7,-1.4833"
GH,"5.55,-0.2167"
US,"28.2016,-81.1791"
US,"40.7662,-73.9862"
JP,"35.9333,140.0"
RO,"45.7494,21.2272"
CA,"45.4167,-75.7"
TR,"37.7644,30.5522"
US,"41.8287,-71.5185"
VE,"10.6317,-71.6406"
JP,"36.25,138.9333"
CA,"45.5,-73.5833"
SE,"57.6467,11.9294"
SA,"21.5169,39.2192"
US,"42.3662,-83.1015"
AM,"40.1811,44.5136"
AU,"-27.0,133.0"
US,"30.2078,-92.0386"
US,"40.7731,-80.1137"
US,"39.9943,-74.7917"
AE,"24.4667,54.3667"
US,"33.0017,-96.8441"
AE,"24.4667,54.3667"
US,"35.1293,-118.511"
US,"40.6963,-73.6207"
BR,"-22.9,-43.2333"
JP,"35.7494,139.2483"
JP,"34.5833,133.7667"
US,"40.9521,-73.7382"
US,"25.7615,-80.2939"
PH,"14.5094,120.9931"
US,"40.168,-76.6093"
LC,"13.9,-61.0667"
RO,"45.8,24.15"
CA,"53.2167,-106.4"
JP,"34.7167,135.4167"
JP,"37.05,140.8833"
US,"32.8897,-117.1336"
IN,"12.9833,77.5833"
US,"30.2737,-95.4146"
VN,"10.75,106.6667"
IN,"18.975,72.8258"
US,"40.8529,-73.9139"
US,"32.1223,-95.9227"
JP,"35.685,139.7514"
RU,"55.0,73.4"
CA,"48.4333,-71.0667"
IT,"42.8333,12.8333"
US,"33.8466,-98.5301"
BR,"-3.1133,-60.0253"
HU,"47.2624,17.8705"
KZ,"43.65,51.2"
BA,"44.5428,18.6694"
JP,"33.4425,129.9697"
VE,"10.2469,-67.5958"
UA,"46.9659,31.9974"
RS,"45.2517,19.8369"
VE,"8.5983,-71.145"
AR,"-34.63,-58.4633"
TW,"25.0392,121.525"
KR,"35.1028,129.0403"
ES,"39.4167,-0.3833"
US,"39.6161,-79.9746"
FR,"45.7655,4.8755"
SE,"57.7167,11.9667"
US,"40.0944,-76.177"
HU,"47.2,21.3333"
US,"40.0112,-76.2514"
US,"28.9404,-81.3039"
IN,"28.6,77.2"
US,"33.7619,-81.2593"
CA,"44.99,-64.95"
GR,"37.9833,23.7333"
US,"38.9366,-76.2081"
MX,"25.6667,-100.3167"
HU,"47.101,18.0045"
US,"41.5861,-84.0181"
CA,"43.1667,-79.2333"
RO,"47.6833,22.4667"
US,"41.2349,-96.049"
US,"41.1684,-81.5312"
US,"42.2849,-73.2142"
MX,"20.7,-99.8167"
BG,"42.6833,23.3167"
US,"25.7615,-80.2939"
CA,"49.1333,-85.8"
IN,"12.9833,77.5833"
US,"37.7645,-122.4294"
IR,"35.7355,51.5291"
LV,"56.95,24.1"
US,"29.5075,-95.0895"
TW,"24.1433,120.6814"
US,"36.0376,-90.9063"
IN,"12.9833,77.5833"
IN,"18.975,72.8258"
KR,"37.0,127.5"
BG,"41.65,25.3667"
ES,"39.2833,-0.4333"
BR,"-23.3167,-45.9667"
IN,"18.975,72.8258"
DK,"55.8657,9.8735"
UA,"49.0,32.0"
US,"34.0416,-118.2988"
TR,"38.4127,27.1384"
FI,"60.4667,26.9167"
IT,"37.5,15.1"
US,"35.8896,-78.9244"
US,"30.5315,-90.4628"
SE,"59.3333,18.05"
BE,"50.7833,3.0333"
US,"40.9522,-81.9048"
CA,"44.3667,-64.5167"
US,"40.498,-74.6865"
KZ,"49.7989,73.0994"
BG,"42.6833,23.3167"
US,"32.2539,-90.0948"
BR,"-10.0,-55.0"
US,"42.9956,-88.0422"
PE,"-8.3825,-74.5381"
US,"29.9731,-90.0575"
UY,"-34.8581,-56.1708"
CA,"45.6,-73.7333"
BA,"44.7347,18.0878"
US,"41.0246,-80.6697"
CA,"44.5833,-75.6833"
JP,"35.685,139.7514"
US,"33.6579,-116.27"
MZ,"-25.9653,32.5892"
PL,"50.0524,21.4148"
CA,"43.75,-79.2"
ES,"40.236,-3.7675"
US,"27.8506,-82.713"
IN,"12.9833,77.5833"
US,"46.8841,-123.995"
CA,"46.35,-72.55"
VE,"10.0739,-69.3228"
US,"39.6834,-91.4364"
IR,"32.6572,51.6776"
ES,"42.0096,-4.5241"
US,"33.5756,-85.134"
SE,"59.3333,18.05"
JP,"36.0,139.5572"
JP,"35.45,139.65"
US,"34.8851,-96.0703"
GB,"52.2,0.1167"
EC,"-0.2167,-78.5"
BG,"43.1278,25.7017"
RU,"62.0339,129.7331"
US,"42.7257,-84.636"
AE,"25.3573,55.4033"
HU,"47.4365,18.9124"
RU,"62.0339,129.7331"
US,"31.1721,-89.2948"
HU,"47.9833,22.5167"
US,"37.952,-97.9771"
CA,"44.65,-63.6"
IT,"40.8333,14.3333"
IN,"16.5167,80.6167"
TH,"13.754,100.5014"
KR,"37.3236,126.8219"
US,"37.5409,-77.4801"
US,"31.3147,-81.5222"
CA,"53.1167,-109.6167"
US,"41.7252,-72.8295"
RO,"44.95,26.0167"
RU,"50.552,137.0152"
KZ,"50.355,83.5133"
BE,"51.1667,5.0"
US,"33.5054,-86.7987"
AR,"-34.7242,-58.2526"
TR,"37.0017,35.3289"
US,"33.8004,-84.3865"
IT,"41.9,12.4833"
JP,"34.7167,135.3333"
RU,"53.1835,50.1182"
CA,"43.25,-79.8333"
US,"28.8178,-82.3331"
UA,"48.463,35.039"
US,"39.2831,-84.5162"
IL,"32.0192,34.8106"
DE,"49.7878,9.9361"
US,"40.7242,-111.8787"
PT,"38.7167,-9.1333"
US,"41.0633,-72.3134"
PH,"8.2308,124.2361"
US,"40.7578,-89.6098"
DK,"55.6667,12.5833"
JP,"35.9,140.0833"
MY,"2.5,112.5"
IT,"45.4667,9.2"
US,"36.2939,-119.8286"
AR,"-36.6167,-64.2833"
PT,"41.7402,-7.4688"
RO,"45.2667,27.9833"
IN,"13.0833,80.2833"
TH,"13.754,100.5014"
US,"30.2333,-93.2015"
US,"35.057,-79.0147"
PH,"14.6488,121.0509"
US,"26.0098,-80.2592"
TR,"41.0186,28.9647"
BA,"43.85,18.3833"
US,"34.9341,-86.5803"
CA,"43.15,-79.5"
VN,"22.6667,106.25"
IT,"45.4667,9.2"
AR,"-34.5875,-58.6725"
KR,"35.2342,128.8811"
JP,"35.685,139.7514"
MA,"32.0,-5.0"
SE,"57.9,16.4"
US,"30.2774,-89.7826"
US,"38.5765,-121.4445"
US,"33.8924,-117.7879"
US,"35.1862,-80.7479"
TR,"39.9117,32.8403"
US,"37.337,-89.5911"
US,"43.0846,-87.888"
DE,"52.2667,10.5333"
KZ,"43.25,76.95"
IT,"41.9,12.4833"
PH,"14.6505,120.9743"
US,"35.7362,-80.1931"
US,"43.2973,-70.9895"
MY,"3.1667,101.7"
US,"32.7814,-97.0997"
NL,"51.8068,5.2436"
IT,"44.4175,12.2011"
BE,"51.2167,4.4167"
IT,"46.4333,11.3333"
US,"36.1515,-115.2048"
AR,"-34.7242,-58.2526"
DE,"51.4333,6.75"
FI,"61.0667,28.1833"
BA,"44.9081,17.3008"
AR,"-38.0023,-57.5575"
RO,"45.6333,25.5833"
US,"36.3018,-94.1215"
US,"39.8937,-79.7492"
IE,"53.0,-8.0"
US,"42.4085,-88.0634"
US,"39.3181,-76.614"
IN,"28.9833,77.7"
DZ,"36.1914,5.4094"
ES,"39.4667,-0.3667"
GB,"54.0,-2.0"
BR,"-23.5167,-46.1833"
UA,"49.9808,36.2527"
AR,"-38.0023,-57.5575"
JP,"35.685,139.7514"
PT,"39.5,-8.0"
US,"40.7855,-111.7367"
IE,"53.0,-8.0"
HK,"22.2833,114.15"
US,"34.9208,-82.2167"
US,"43.5398,-96.7163"
CA,"45.6,-73.7333"
JP,"36.0,138.0"
IR,"35.7355,51.5291"
AR,"-34.5875,-58.6725"
PL,"52.4167,16.9667"
RU,"55.7522,37.6156"
SE,"59.2833,15.2167"
US,"42.0855,-87.8247"
US,"42.8135,-70.886"
US,"32.4131,-99.7863"
AR,"-31.4135,-64.1811"
US,"43.1299,-77.6082"
IN,"26.9167,75.8167"
US,"41.4477,-70.621"
RO,"47.0667,21.9333"
UA,"49.0,32.0"
JP,"35.685,139.7514"
PL,"50.2976,18.6766"
RS,"44.2619,21.0061"
US,"29.5813,-95.0273"
RU,"58.5167,31.2833"
CA,"44.79,-63.71"
US,"44.9733,-93.2323"
US,"28.8256,-97.0015"
US,"40.3996,-104.8002"
CA,"48.1167,-77.7667"
US,"40.0329,-88.5765"
RO,"44.1833,28.65"
FR,"45.1715,5.7224"
IN,"18.975,72.8258"
EE,"58.3661,26.7361"
VE,"8.1178,-72.2553"
RO,"44.3167,23.8"
UA,"46.4639,30.7386"
SA,"16.8892,42.5511"
TW,"25.0392,121.525"
CA,"49.8833,-97.1667"
US,"41.1144,-112.0592"
BA,"43.85,18.3833"
SE,"59.4667,17.9"
IL,"32.8156,34.9892"
TR,"41.0186,28.9647"
RO,"44.3333,26.0781"
US,"38.2357,-84.9592"
BA,"44.8169,15.8708"
IN,"23.0333,72.6167"
US,"36.0079,-80.3697"
RU,"55.7522,37.6156"
US,"40.0306,-76.2983"
PL,"49.8224,19.0469"
DE,"48.15,11.5833"
JP,"35.685,139.7514"
MD,"47.0056,28.8575"
US,"38.2067,-120.6214"
CO,"4.8133,-75.6961"
JP,"34.4,132.45"
BY,"55.1925,30.1944"
DZ,"36.1647,1.3347"
BR,"-22.9,-43.2333"
JP,"34.7167,135.4167"
MA,"34.6805,-1.9076"
US,"30.2656,-81.778"
RO,"45.8833,22.9"
US,"41.8833,-72.3611"
US,"28.5037,-81.3306"
US,"40.8499,-73.8769"
US,"38.5882,-121.2222"
KG,"42.8731,74.6003"
RO,"44.4333,26.1"
US,"32.4845,-84.9494"
US,"42.4215,-82.8987"
TR,"38.4127,27.1384"
SE,"56.0333,14.1333"
US,"39.4885,-88.3595"
JP,"33.5833,130.4"
CL,"-35.4333,-71.6667"
ES,"42.85,-2.6667"
US,"36.2536,-115.1459"
UA,"46.4286,34.2498"
AR,"-34.5875,-58.6725"
BR,"-8.6167,-35.5333"
RO,"45.6333,25.5833"
US,"35.6489,-86.9958"
US,"42.5507,-90.6931"
